speaker,pos
Eric,The/DT need/NN is/VBZ not/RB urgent/JJ no/RB need/NN to/TO have/VB a/DT rdf-core/JJ call/NN just/RB for/IN this/DT issue)/NN but/CC should/MD be/VB addressed/VBN some/DT time/NN by/IN the/DT end/NN of/IN the/DT month/NN ./.
Eric,
Eric,eric/JJ miller/NN
Eric,semantic/JJ web/NN activity/NN lead/NN
Eric,w3c/JJ world/NN wide/JJ web/NN consortium/NN
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,yes/NNS ./.
Dan,
Dan,"Good/JJ question/NN ,/, but/CC I/PRP have/VBP not/RB done/VBN the/DT relevant/JJ calendar/NN research/NN to/TO figure/VB it/PRP out/RP ./."
Dan,"EricM/NNP ,/, I/PRP leave/VBP that/DT to/TO you/PRP ./."
Dan,me/PRP if/IN you/PRP would/MD like/VB help/NN ./.
Dan,
Dan,
Dan,
Dan,
Dan,Likewise/RB ./.
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,"Dan/NNP Connolly/NNP ,/, W3C/NNP"
Jeremy,
Jeremy,Personally/RB I/PRP prefer/VBP not/RB to/TO discuss/VB postponed/JJ issues/NNS (for/VBP new/JJ until/IN we/PRP have/VBP got/VBN this/DT one/CD in/IN the/DT bag/NN ./.
Jeremy,As/IN HP/NNP rep/VBZ the/DT position/NN I/PRP represented/VBD was/VBD we/PRP did/VBD not/RB need/VB to/TO resolve/VB these/DT issues/NNS in/IN this/DT standardization/NN round/NN ./.
Jeremy,For/IN the/DT next/JJ few/JJ weeks/NNS that/WDT remains/VBZ the/DT position/NN I/PRP wish/VBP to/TO represent/VB ./.
Jeremy,"When/WRB we/PRP get/VBP to/TO rec/VB ,/, I/PRP have/VBP things/NNS that/WDT I/PRP individually/RB think/VBP about/IN the/DT postponed/JJ issues/NNS and/CC could/MD contribute/VB to/TO a/DT discussion/NN ./."
Jeremy,Sorry/NNP for/IN being/VBG so/RB cautious/JJ ./.
Jeremy,Jeremy/NN
Brian,
Brian,
Brian,
Brian,
Brian,I/PRP was/VBD not/RB clear/JJ ./.
Brian,"I/PRP was/VBD not/RB proposing/VBG we/PRP discuss/JJ resolutions/NNS of/IN the/DT issues/NNS ,/, but/CC suggestions/NNS to/TO the/DT CG/NNP of/IN these/DT issues/NNS might/MD ,/, at/IN some/DT point/NN in/IN the/DT future/NN be/VB resolved/VBN ./."
Brian,"For/IN example/NN ,/, the/DT WG/NNP might/MD recommend/VB to/TO the/DT CG/NNP that/IN some/DT issues/NNS are/VBP higher/JJR priority/NN than/IN others/NNS ./."
Brian,Is/VBZ that/IN a/DT discussion/NN you/PRP feel/VBP able/JJ to/TO contribute/VB to/TO ?/.
Brian,Brian/NN
Jeremy,
Jeremy,
Jeremy,
Jeremy,
Jeremy,
Jeremy,
Jeremy,
Jeremy,
Jeremy,I/PRP am/VBP not/RB sure/JJ that/IN we/PRP can/MD have/VB a/DT procedural/JJ only/RB discussion/NN
Jeremy,-/: I/PRP guess/VBP if/IN I/PRP am/VBP unconfortable/JJ I/PRP will/MD just/RB stay/VB quiet/JJ
Jeremy,-/: and/CC my/PRP$ silence/NN should/MD not/RB be/VB interpreted/VBN as/IN assent/NN ./.
Jeremy,"For/IN instance/NN ,/, I/PRP decided/VBD to/TO not/RB reply/VB to/TO Grahams/NNP msg/NN on/IN the/DT postponed/VBN issues/NNS despite/IN disagreeing/VBG with/IN it/PRP ./."
Jeremy,Jeremy/NN
