speaker,pos
Kynn,"to/TO follow/VB that/DT path/NN ,/, they/PRP at/IN least/JJS will/MD be/VB aware/JJ of/IN the/DT consequences/NNS"
Kynn,of/IN their/PRP$ actions/NNS ./.
Kynn,
Kynn,Kynn/NNP Bartlett/NNP
Kynn,Technical/NNP Developer/NNP Liaison/NNP
Kynn,Reef/NNP North/NNP America/NNP
Kynn,Tel/NNP +1/NN
Kynn,________________________________________/NN
Kynn,ACCESSIBILITY/NNP IS/NNP DYNAMIC/NNP ./. TAKE/NNP CONTROL/NNP ./.
Kynn,________________________________________/NN
Kynn,
Jason,I/PRP think/VBP even/RB WCAG/VBP 1.0/CD can/MD be/VB regarded/VBN as/IN consistent/NN with/IN this/DT method/NN of/IN
Jason,"specifying/VBG guidelines/NNS ,/, in/IN that/DT the/DT word/NN was/VBD deliberately/RB chosen/VBN to/TO"
Jason,"imply/VB the/DT existence/NN of/IN alternative/JJ ,/, more/RBR accessible/JJ ,/, means/NNS of/IN achieving/VBG"
Jason,"the/DT same/JJ objective/NN ./. WCAG/$ 2.0/CD should/MD ,/, however/RB ,/, make/VBP this/DT point/NN clearer/NN ,/, to/TO"
Jason,avoid/JJ (pun/NNP intended)/NN giving/VBG the/DT impression/NN that/IN there/EX are/VBP prohibitions/NNS in/IN
Jason,the/DT guidelines/NNS that/WDT would/MD limit/VB the/DT capacity/NN of/IN content/JJ creators/NNS to/TO design/VB
Jason,web/NN sites/VBZ that/IN fulfill/VB their/PRP$ respective/JJ purposes/NNS ./.
Anne,"Gregg/NNP ,/,"
Anne,You/PRP make/VBP an/DT excellent/JJ point/NN !/.
Anne,"As/RB soon/RB as/IN you/PRP something/NN ,/, you/PRP find/VBP out/RP that/IN some/DT disabled/JJ group/NN"
Anne,at/IN an/DT opposite/JJ end/NN of/IN some/DT spectrum/NN what/WP you/PRP have/VBP forbidden/VBN we/PRP
Anne,"need/NN to/TO explain/VB the/DT consequences/NNS ,/, and/CC let/VB the/DT author/NN decide/VB what/WP is/VBZ most/RBS"
Anne,appropriate/NN for/IN site/NN ./.
Anne,Anne/NN
Anne,At/IN 08:38/CD PM/NNP Gregg/NNP Vanderheiden/NNP wrote:/NN
Anne,I/PRP am/VBP not/RB sure/JJ this/DT will/MD hold/VB but/CC
Anne,As/IN a/DT general/JJ
Anne,I/PRP think/VBP we/PRP should/MD try/VB to/TO design/VB guidelines/NNS that/WDT do/VBP not/RB forbid/VB anything/NN -/: but/CC
Anne,rather/RB tell/NN people/NNS how/WRB to/TO do/VB things/NNS so/RB that/IN they/PRP will/MD be/VB accessible/JJ ./.
Anne,
Anne,When/WRB the/DT next/JJ version/NN comes/VBZ out/RP next/JJ week/NN -/: we/PRP should/MD look/VB through/IN it/PRP to/TO see/VB
Anne,how/WRB it/PRP looks/VBZ in/IN this/DT regard/NN ./.
Anne,
Anne,
Anne,Gregg/NN
Anne,
Anne,
Anne,Gregg/NNP C/NNP Vanderheiden/NNP
Anne,Professor/NNP -/: Human/JJ Factors/NNS
Anne,Depts/NNS of/IN Ind/NNP ./. and/CC Biomed/NNP ./. Engr/NNP ./. -/: U/NN of/IN Wis/NNP ./.
Anne,Director/NNP -/: Trace/NN R/NNP D/NNP Center/NNP
Anne,
Anne,FAX/NN
Anne,For/IN a/DT list/NN of/IN our/PRP$ listserves/NNS send/VBP to/TO
Anne,
Anne,
Anne,
Anne,
Anne,Anne/NNP Pemberton/NNP
Anne,
Anne,
Anne,
Kynn,At/IN 8:08/CD PM/NNP -0500/NNP Anne/NNP Pemberton/NNP wrote:/NN
Kynn,"Gregg/NNP ,/,"
Kynn,
Kynn,You/PRP make/VBP an/DT excellent/JJ point/NN !/.
Kynn,
Kynn,"As/RB soon/RB as/IN you/PRP something/NN ,/, you/PRP find/VBP out/RP that/IN some/DT"
Kynn,disabled/JJ group/NN
Kynn,at/IN an/DT opposite/JJ end/NN of/IN some/DT spectrum/NN what/WP you/PRP have/VBP forbidden/VBN we/PRP
Kynn,"need/NN to/TO explain/VB the/DT consequences/NNS ,/, and/CC let/VB the/DT author/NN decide/VB what/WP is/VBZ most/RBS"
Kynn,appropriate/NN for/IN site/NN ./.
Kynn,Excellent/JJ point/NN the/DT body/NN of/IN knowledge/NN for/IN disability/NN access/NN
Kynn,"considerations/NNS ,/, beyond/IN those/DT of/IN blind/JJ people/NNS (which/VBP are/VBP generally/RB"
Kynn,well-explored/JJ these/DT is/VBZ pretty/RB skimpy/JJ ./. we/PRP are/VBP in/IN the/DT
Kynn,process/NN of/IN and/CC as/IN we/PRP see/VBP more/JJR
Kynn,solutions/NNS like/IN Reef's/NNP which/WDT allow/VBP you/PRP to/TO build/VB an/DT interface/NN for/IN
Kynn,ONE/CD audience/NN without/IN fearing/VBG interference/NN with/IN OTHER/NNP audiences'/NN
Kynn,interfaces/NNS we/PRP will/MD encounter/VB more/JJR and/CC more/JJR solutions/NNS which/WDT will/MD
Kynn,for/IN some/DT people/NNS and/CC for/IN others/NNS ./.
Kynn,"Forbidding/VBG them/PRP outright/MD will/MD cause/VB a/DT lot/NN of/IN problems/NNS ,/, in/IN the/DT same/JJ"
Kynn,way/NN that/IN alternate/JJ interfaces/NNS stated/VBD a/DT last/JJ cause/NN problems/NNS
Kynn,"when/WRB usable/JJ ,/, accessible/JJ design/NN is/VBZ your/PRP$"
Kynn,"Absolutes/NNS should/MD be/VB avoided/VBN ,/, always/RB ./."
Kynn,
Kynn,
Kynn,Kynn/NNP Bartlett/NNP
Kynn,
William,At/IN 08:32/CD PM/NNP Kynn/NNP Bartlett/NNP wrote:/NN
William,"Absolutes/NNS should/MD be/VB avoided/VBN ,/, always/RB ./."
William,Absolutely/RB !/.
William,
William,Love/NNP ./.
William,ACCESSIBILITY/NNP IS/NNP RIGHT/NNP -/: NOT/NNP PRIVILEGE/NNP
