speaker,pos
Libby,"which/WDT has/VBZ the/DT advantage/NN of/IN showing/VBG Europe/NNP as/IN part/NN of/IN the/DT world/NN (we/NN could/MD get/VB rid/JJ of/IN the/DT arm/NN of/IN the/DT globe/NN that/WDT is/VBZ showing/VBG ,/, and/CC alter/RB the/DT"
Libby,and/CC
Libby,"which/WDT would/MD be/VB technically/RB simpler/JJ to/TO do/VB ,/, but/CC shows/VBZ Europe/NNP in/IN isolation/NN (I/NNS do/VBP like/IN the/DT colour/NN scheme/NN"
Libby,Do/VBP people/NNS have/VB a/DT preference/NN for/IN one/CD style/NN over/IN the/DT other/JJ ?/.
Libby,Could/MD you/PRP let/VB us/PRP know/VB today/NN if/IN possible/JJ ?/.
Libby,We/PRP need/VBP to/TO specify/VB the/DT map/NN as/RB soon/RB as/IN possible/JJ in/IN order/NN to/TO get/VB postcards/NNS printed/VBN for/IN www2003/NN ./.
Libby,"thanks/NNS ,/,"
Libby,Libby/NN
Libby,Here's/NNP a/DT nice/JJ similar/JJ idea:/NN
Libby,
"Dickinson,",
"Dickinson,",
"Dickinson,",
"Dickinson,","cannot/NNS say/VBP I/PRP am/VBP particularly/RB grabbed/VBN by/IN either/DT of/IN them/PRP ,/, but/CC if/IN you/PRP have/VBP to/TO pick/VB one/CD I/PRP would/MD go/VB for/IN the/DT map/NN ,/, not/RB the/DT globe/NN ./."
"Dickinson,",Is/VBZ there/EX any/DT reason/NN it/PRP has/VBZ to/TO be/VB geographically/RB accurate/JJ ?/.
"Dickinson,","Perhaps/RB a/DT schematic/JJ ,/, analogous/JJ to/TO the/DT London/NNP Underground/NNP map/NN of/IN London/NNP ,/, would/MD allow/VB you/PRP to/TO convey/VB the/DT sense/NN of/IN spatial/JJ distribution/NN without/IN getting/VBG hung/NN up/RB on/IN the/DT scale/NN problem/NN ./."
"Dickinson,","Of/IN course/NN ,/, you/PRP may/MD not/RB consider/VB that/IN a/DT helpful/JJ suggestion/NN given/VBN the/DT short/JJ timescale/NN"
"Dickinson,","Cheers/NNS ,/,"
"Dickinson,",Ian/NN
Dan,"*/NN Dickinson/NNP ,/, Ian/NNP J/NNP"
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,
Dan,"One/CD advantage/NN of/IN being/VBG geographically/JJ accurate/NN is/VBZ it/PRP simplifies/VBZ our/PRP$ lives/NNS when/WRB we/PRP try/VBP to/TO plot/VB SW/NNP researchers/NNS ,/, groups/NNS ,/, events/NNS etc/VBP on/IN the/DT"
Dan,"I/PRP prefer/VBP the/DT map/NN to/TO the/DT globe/NN ,/, fwiw/NN ./."
Dan,Dan/NNP
Libby,"yeah/NN ,/, sorry/VB it/PRP is/VBZ such/JJ a/DT rush/NN ./."
Libby,It/PRP took/VBD a/DT long/JJ time/NN to/TO write/VB the/DT document/NN explaining/VBG how/WRB to/TO write/VB the/DT RDF/NNP ./.
Libby,At/IN this/DT stage/NN we/PRP really/RB need/VB examples/NNS to/TO show/VB the/DT designer/NN though/IN
Libby,"-/: I/PRP shall/MD pass/VB your/PRP$ comments/NNS along/IN to/TO him/PRP ,/, see/VB if/IN he/PRP has/VBZ anything/NN like/IN that/DT ./."
Libby,What/WP do/VBP not/RB you/PRP like/VBP about/IN them/PRP in/IN particular/JJ ?/.
Libby,thanks/NNS for/IN the/DT feedback/NN
Libby,Libby/NN
Libby,"On/IN Fri/NNP ,/, 25/CD Apr/NNP 2003/CD ,/, Dickinson/NNP ,/, Ian/NNP J/NNP wrote:/NN"
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
"Dickinson,","Hi/NNP Libby/NNP ,/,"
"Dickinson,",
"Dickinson,",The/DT globe/NN is/VBZ too/RB visually/RB busy/JJ for/IN a/DT background/NN and/CC if/IN you/PRP decrease/VBP the/DT opacity/NN I/PRP think/VBP you/PRP will/MD lose/VB too/RB much/JJ of/IN the/DT important/JJ bits/NNS (like/IN where/WRB the/DT UK/NNP is/VBZ
"Dickinson,","The/DT map/NN would/MD be/VB OK/JJ as/IN a/DT backdrop/NN for/IN the/DT FOAF/NNP map/NN if/IN it/PRP was/VBD but/CC it/PRP misses/VBZ out/RP the/DT rest/NN of/IN the/DT world/NN ,/, as/IN you/PRP said/VBD yourself/PRP ,/, and/CC there/EX is/VBZ a/DT big/JJ blue/NN empty/JJ space/NN on/IN the/DT left/NN"
"Dickinson,","The/DT atlantic/NN is/VBZ just/RB too/RB if/IN you/PRP keep/VBP it/PRP to/TO scale/VB ,/, hence/VB my/PRP$ suggestion/NN to/TO use/VB more/JJR of/IN a/DT schematic/JJ approach/NN ./."
"Dickinson,","I/PRP guess/VBP you/PRP need/VBP the/DT cartographical/JJ equivalent/NN of/IN an/DT ellipsis/NN ,/, whatever/WDT that/DT might/MD be/VB !/."
"Dickinson,","Cheers/NNS ,/,"
"Dickinson,",Ian/NN
"Dickinson,",qv/NN judge]/NN ruled/VBD that/IN the/DT guilty/JJ party/NN was/VBD 'life/JJ itself'/NN for/IN failing/VBG
"Dickinson,","to/TO be/VB either/RB beautiful/JJ or/CC true""/NN"
Libby,thanks/NNS Ian/NNP ./.
Libby,I/PRP broadly/RB agree/VBP with/IN you/PRP ./.
Libby,"For/IN though/NN ,/, that/WDT might/MD work/VB in/IN our/PRP$ favour/NN ,/, as/IN we/PRP can/MD put/VB a/DT logo/NN a/DT slogan/NN there/RB ./."
Libby,Libby/NN
Libby,"On/IN Fri/NNP ,/, 25/CD Apr/NNP 2003/CD ,/, Dickinson/NNP ,/, Ian/NNP J/NNP wrote:/NN"
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
Libby,
