speaker,pos
Charles,churrasco/NN flank/VBD steak/NN with/IN chimichurri/NN and/CC onions/NNS
Charles,I/PRP will/MD do/VB this/DT in/IN the/DT following/JJ way:/NN
Charles,If/IN you/PRP cannot/VBP eat/VB one/CD of/IN these/DT things/NNS please/VBP make/VB that/DT very/RB clear/JJ ./.
Charles,"It/PRP will/MD take/VB at/IN least/JJS two/CD votes/NNS to/TO change/VB something/NN ,/, and/CC will/MD have/VB to/TO be/VB compatible/JJ with/IN what/WP people/NNS cannot/VBP do/VB ./."
Charles,The/DT deadline/NN is/VBZ 3pm/CD (boston/NN time)/NN Monday/NNP ./.
Charles,No/DT response/NN will/MD not/RB be/VB considered/VBN a/DT vote/NN for/IN the/DT default/NN
Charles,-/: it/PRP will/MD be/VB considered/VBN a/DT vote/NN for/IN gets/VBZ
Charles,"Sorry/NNP to/TO bore/VB you/PRP with/IN administrivia/NN ,/, but/CC I/PRP figure/VBP that/IN having/VBG food/NN that/WDT people/NNS like/IN helps/VBZ the/DT meeting/NN go/VB"
Charles,cheers/NNS
Charles,Charles/NNP McCN/NNP
Charles,McCathieNevile/NN
Charles,phone:/NN +1/VBD 617/CD 258/CD 0992/CD
Charles,W3C/NNP Web/NNP Accessibility/NNP Initiative/NNP
Charles,"-/: 545/CD Technology/NNP Cambridge/NNP MA/NNP ,/, 02139/CD ,/, USA/NNP"
