speaker,pos
Terry,And/CC I/PRP am/VBP hopeful/JJ that/IN new/JJ activities/NNS (my/VBP own/JJ and/CC in/IN the/DT IETF)/NNP will/MD give/VB me/PRP many/JJ more/JJR reasons/NNS to/TO attend/VB ./.
Terry,But/CC firmer/JJR scheduling/NN would/MD be/VB a/DT big/JJ win/NN ./.
Terry,"regards/NNS ,/, Terry/NNP"
Terry,Terry/NNP Allen/NNP Electronic/NNP Commerce/NNP and/CC Publishing/NNP Consultant/NNP
Terry,
Terry,
Terry,DocBook:/NN
Terry,Common/JJ Business/NNP Library:/NNP
Brian,"Terry/NNP ,/,"
Brian,"WG/NNP Chairs/NNP already/RB are/VBP asked/VBN to/TO specify/VB which/WDT clashes/NNS they/PRP want/VBP to/TO avoid/VB ,/, but/CC clash/JJ avoidance/NN is/VBZ an/DT iterative/JJ problem/NN ./."
Brian,I/PRP just/RB do/VBP not/RB see/VB how/WRB late/JJ changes/NNS can/MD be/VB completely/RB avoided/VBN ./.
Brian,"Obviously/RB ,/, everybody/NN knows/VBZ they/PRP need/VBP to/TO be/VB minimised/VBN ./."
Brian,"Jacob/NNP ,/,"
Brian,No/DT way/NN ./.
Brian,"Taking/VBG one/CD week/NN out/IN of/IN our/PRP$ calendars/NNS 3/CD times/NNS a/DT year/NN is/VBZ already/RB very/RB painful/JJ ,/, and/CC a/DT lot/NN of/IN people/NNS really/RB do/VBP need/NNS and/CC want/VBP to/TO track/VB multiple/JJ areas/NNS of/IN the/DT IETF/NNP ./."
Brian,Spreading/VBG it/PRP thinner/WDT would/MD be/VB awful/JJ ./.
Brian,Brian/NN
Larry,"Working/VBG groups/NNS do/VBP not/RB seem/VB to/TO decide/VB at/IN the/DT last/JJ minute/NN whether/IN or/CC not/RB they/PRP need/VBP a/DT meeting/NN ,/, or/CC what/WP their/PRP$ conflict/NN avoidance/NN criteria/NNS needs/VBZ to/TO be/VB ./."
Larry,This/DT leads/VBZ me/PRP to/TO believe/VB that/IN we/PRP could/MD create/VB the/DT IETF/NNP schedule/NN earlier/RB without/IN causing/VBG significant/JJ pain/NN ./.
Larry,"For/IN example/NN ,/, it/PRP would/MD be/VB very/RB useful/JJ so/IN that/IN the/DT final/JJ WG/NNP schedule/NN was/VBD available/JJ more/JJR than/IN 21/CD days/NNS in/IN advance/NN ,/, in/IN order/NN to/TO get/VB advanced/JJ purchase/NN tickets/NNS ./."
Larry,"This/DT would/MD mean/VB that/IN the/DT apps/JJ area/NN schedule/NN should/MD be/VB set/VBN tentatively/RB 30-35/JJ days/NNS in/IN advance/NN ,/, so/IN that/IN the/DT draft/NN IETF/NNP schedule/NN could/MD be/VB published/VBN and/CC conflicts/NNS reviewed/VBN ./."
Larry,Larry/NNP
Richard,
Richard,
Richard,I/PRP would/MD like/VB to/TO second/VB this/DT notion/NN ./.
Richard,Many/JJ folks/NNS in/IN smaller/JJR companies/NNS are/VBP under/IN severe/JJ budget/NN constraints/NNS and/CC have/VBP difficulty/NN justifying/VBG participation/NN in/IN IETF/NNP meetings/NNS ./.
Richard,"The/DT advance/NN notice/NN helps/VBZ reduce/VB travel/NN costs/NNS ,/, which/WDT in/IN turn/NN helps/VBZ more/JJR people/NNS attend/VBP ./."
Richard,It/PRP would/MD make/VB my/PRP$ life/NN easier/JJR ./.
Richard,Richard/NNP Shockey/NNP
Richard,Shockey/NNP Consulting/NNP LLC/NNP
Richard,8045/CD Big/NNP Bend/NNP Blvd/NNP ./. Suite/NNP 110/CD
Richard,"St/NNP ./. Louis/NNP ,/, MO/NNP 63119/CD"
Richard,Voice/NN
Richard,Fax/NN
Richard,INTERNET/NNP Mail/NNP IFAX/NNP :/:
