speaker,pos
Charles,
Charles,
Charles,
Charles,
Charles,
Kynn,
Kynn,
Kynn,"BTW/NNP ,/, Hot/NNP Metal/NNP Pro/NNP ,/, a/DT web/NN editor/NN tool/NN that/WDT does/VBZ pretty/RB good/JJ on/IN accessibility/NN and/CC valid/JJ HTML/NNP ,/, has/VBZ the/DT ability/NN to/TO import/VB Word/NNP files/NNS ./."
Kynn,"My/PRP$ wife/NN uses/VBZ that/IN regularly/RB to/TO convert/VB City/NNP of/IN Fullerton/NNP documents/NNS from/IN Word/NNP to/TO HTML/NNP ,/, rather/RB than/IN and/CC marking/VBG up/RP herself/PRP or/CC trusting/VBG 'Save/CD as/IN"
Kynn,
Kynn,Kynn/NNP Bartlett/NNP
Kynn,"Chief/JJ Technologist/NNP Idyll/NNP Mountain/NNP Internet/NNP ;/: Fullerton/NNP ,/, California/NNP"
Kynn,Enroll/NN now/RB for/IN web/JJ accessibility/NN with/IN HTML/NNP
Kynn,The/DT voice/NN of/IN the/DT future/NN ?/.
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,
Chris,I/PRP could/MD re-create/VB the/DT problem/NN described/VBD when/WRB I/PRP tested/VBD this/DT on/IN my/PRP$ own/JJ system/NN using/VBG MS/NNP Word/NNP 97/CD for/IN Windows/NNP ./.
Chris,"I/PRP followed/VBD the/DT scenario/NN with/IN a/DT simple/JJ test/NN page/NN (created/VBN in/IN Netscape/NNP Page/NNP Composer)/NNP with/IN a/DT Heading/NNP ,/, one/CD line/NN of/IN text/NN ,/, and/CC an/DT image/NN with/IN ALT=/NNP text/NN ./."
Chris,"I/PRP opened/VBD the/DT HTML/NNP file/NN in/IN Word97/NNP ,/, added/VBD one/CD word/NN to/TO the/DT text/NN of/IN the/DT Heading/NNP ,/, then/RB saved/VBD the/DT file/NN back/RB to/TO HTML/NNP with/IN a/DT new/JJ name/NN ./."
Chris,The/DT ALT=/NNP text/NN was/VBD not/RB affected/VBN ./.
Chris,"MS/NNP Word/NNP 97/CD ,/, at/IN least/JJS ,/, seems/VBZ to/TO recognize/VB HTML/NNP and/CC preserve/VB it/PRP ./."
Chris,"Obviously/RB ,/, other/JJ versions/NNS of/IN Word/NNP may/MD behave/VB differently/RB ./."
Chris,"I/PRP suspect/VBP that/IN word/NN processor/NN would/MD strip/VB the/DT ALT=/NNP text/NN if/IN you/PRP first/RB save/VB the/DT document/NN in/IN its/PRP$ format/NN ,/, then/RB try/VB to/TO save/VB it/PRP back/RB to/TO HTML/NNP ./."
Chris,Chris/NNP Kreussling/NNP
Chris,The/DT views/NNS expressed/VBN are/VBP those/DT of/IN the/DT author/NN and/CC do/VBP not/RB necessarily/RB reflect/VB the/DT position/NN of/IN the/DT Federal/NNP Reserve/NNP Bank/NNP of/IN New/NNP York/NNP or/CC the/DT Federal/NNP Reserve/NNP System/NNP ./.
Chris,
Daniel,
Daniel,
Daniel,
Daniel,
Daniel,
Daniel,I/PRP tried/VBD that/IN with/IN Word/NNP 97/CD and/CC there/EX was/VBD no/DT lost/NN of/IN ALT/NNP ./.
Daniel,"I/PRP even/RB tried/VBD saving/VBG the/DT file/NN as/IN .doc/JJ format/NN ,/, copying/VBG it/PRP under/IN a/DT different/JJ reopening/VBG it/PRP in/IN Word/NNP and/CC saving/VBG it/PRP in/IN HTML/NNP ,/, and/CC the/DT ALT/NNP were/VBD still/RB present/JJ (which/JJ proves/VBZ that/IN the/DT ALT/NNP are/VBP somehow/RB stored/VBN in/IN the/DT doc/NN format)/NN"
Daniel,"On/IN the/DT other/JJ hand/NN ,/, there/EX was/VBD a/DT lost/NN of/IN longdesc/NN ,/, link/NN ,/, and/CC others/NNS new/JJ HTML4/NNP table/NN attributes/NNS ;/:"
Daniel,"in/IN fact/NN ,/, in/IN looks/NNS like/IN unknown/JJ attributes/NNS are/VBP pruned/VBN out/RP ,/, which/WDT should/MD not/RB happen/VB (unknown/JJ elements/NNS are/VBP kept/VBN ,/, albeit/IN mess/NN up/IN with/IN ,/, see/VBP below)/NN"
Daniel,"The/DT DOCTYPE/NNP and/CC the/DT STYLE/NNP I/PRP had/VBD in/IN this/DT test/NN file/NN were/VBD moved/VBN from/IN the/DT top/JJ and/CC the/DT head/NN to/TO the/DT body/NN ,/, which/WDT is/VBZ really/RB bad/JJ ./."
Daniel,"Anyway/RB ,/, join/VB the/DT WAI/NNP Authoring/NNP Tools/NNP working/VBG group/NN if/IN you/PRP are/VBP interested/JJ in/IN that/DT kind/NN of/IN issue/NN ./."
Daniel,
Daniel,Because/IN you/PRP use/VBP Windows/NNS ?/. (I/NN use/NN Unix)/NNP
