speaker,pos
Leonard,It/PRP can/MD be/VB very/RB helpful/JJ to/TO get/VB a/DT different/JJ
Leonard,
Leonard,Leonard/NNP R/NNP ./. Kasday/NNP
Leonard,Institute/NNP on/IN Disabilities/NNP at/IN Temple/NNP University/NNP
Leonard,
Leonard,telephone/NN 204/CD 2247/CD
Leonard,"Chair/NNP ,/, Web/NNP Accessibility/NNP Inititative/NNP Evaluation/NNP and/CC Repair/NNP Interest/NNP Group/NNP"
Leonard,
Daniel,
Daniel,
Daniel,"My/PRP$ name/NN is/VBZ Daniel/NNP Dardailler/NNP and/CC I/PRP work/VBP for/IN W3C/NNP ,/, acting/VBG as/IN overall/JJ WAI/NNP Project/NNP Manager/NNP and/CC also/RB chair/NN of/IN the/DT working/VBG group/NN (Len/NNP is/VBZ chairing/VBG the/DT Interest/NN"
Daniel,"My/PRP$ involvement/NN in/IN Accessibility/NNP goes/VBZ back/RB to/TO 1993/CD or/CC so/RB ,/, when/WRB I/PRP started/VBD working/VBG on/IN X/NNP Window/NNP Access/NNP ./."
Daniel,I/PRP started/VBD at/IN W3C/NNP in/IN 1996/CD and/CC helped/VBD starting/VBG and/CC launching/VBG the/DT WAI/NNP in/IN 1997/CD ./.
Daniel,I/PRP think/VBP the/DT work/NN we/PRP are/VBP about/IN to/TO do/VB in/IN these/DT two/CD complementary/VBP ER/NNP groups/NNS is/VBZ paramount/JJ to/TO the/DT success/NN of/IN the/DT WAI/NNP ./.
Daniel,"Furthermore/RB ,/, I/PRP expect/VBP the/DT ER/NNP IG/NNP to/TO be/VB instrumental/JJ in/IN defining/VBG and/CC refining/VBG the/DT exact/JJ deliverables/NNS of/IN the/DT WG/NNP group/NN ./."
Al,"Hi/NNP ,/, I/PRP am/VBP Al/NNP Gilman/NNP ./."
Al,"When/WRB I/PRP joined/VBD the/DT dev-access/JJ list/NN I/PRP said/VBD a/DT standards/NNS reformer/NN ,/, and/CC I/PRP have/VBP an/DT"
Al,Maybe/RB that/DT was/VBD a/DT little/JJ and/CC then/RB maybe/RB I/PRP am/VBP ./.
Al,General/NNP background/NN is/VBZ at/IN ./.
Al,I/PRP am/VBP wearing/VBG at/IN least/JJS two/CD hats/NNS in/IN this/DT particular/JJ context/NN ./.
Al,Under/IN one/CD hat/NN I/PRP am/VBP chairing/VBG the/DT WAI/NNP Protocols/NNP and/CC Formats/NNP Working/NNP Group/NNP ./.
Al,I/PRP think/VBP we/PRP need/VBP to/TO have/VB some/DT empirical/JJ backup/NN for/IN protocol/NN and/CC format/JJ suggestions/NNS we/PRP make/VBP in/IN the/DT future/NN ./.
Al,"So/RB I/PRP am/VBP looking/VBG to/TO this/DT group/NN to/TO brainstorm/VB some/DT things/NNS to/TO try/VB ,/, and/CC the/DT ER-WG/NNP to/TO prototype/VB some/DT of/IN them/PRP ,/, so/RB that/IN we/PRP can/MD be/VB more/RBR confident/JJ of/IN our/PRP$ recommendations/NNS ./."
Al,Under/IN another/DT hat/NN I/PRP am/VBP on/IN the/DT Trace/NNP Center/NNP team/NN that/WDT will/MD be/VB supporting/VBG NSF/NNP NPACI/NNP webmasters/NNS with/IN a/DT toolkit/NN strongly/RB related/VBN to/TO the/DT results/NNS of/IN the/DT ER/NNP teams/NNS in/IN the/DT WAI/NNP ./.
Al,"This/DT has/VBZ led/VBN me/PRP to/TO be/VB talking/VBG with/IN webmasters/NNS and/CC web/JJ evaluators/NNS in/IN the/DT Federal/NNP Government/NNP ,/, which/WDT is/VBZ a/DT business/NN headquartered/VBD near/IN where/WRB I/PRP live/VBP ./."
Al,I/PRP have/VBP been/VBN talking/VBG up/RP this/DT group/NN with/IN those/DT folks/NNS ./.
Al,Al/NN
Gregg,Hi/NN
Gregg,"I/PRP am/VBP Gregg/NNP Vanderheiden/NNP ,/,"
Gregg,I/PRP am/VBP part/NN of/IN a/DT research/NN group/NN at/IN the/DT university/NN of/IN wisconsin/NN working/VBG on/IN accessibility/NN and/CC information/NN technologies/NNS ./.
Gregg,We/PRP will/MD also/RB be/VB funding/VBG a/DT number/NN of/IN activities/NNS in/IN the/DT wai/NN -/: er/NN
Gregg,So/IN we/PRP are/VBP looking/VBG forward/RB with/IN great/JJ anticipation/NN to/TO the/DT discussions/NNS here/RB ./.
Gregg,Gregg/NN
Gregg,Co-Chair/JJ GL/NNP guidelines/NNS Working/VBG Group/NNP
Gregg,
Gregg,Gregg/NNP C/NNP Vanderheiden/NNP
Gregg,Professor/NNP -/: Human/JJ Factors/NNS
Gregg,Dept/NNP of/IN Ind/NNP ./. Engr/NNP ./. -/: U/NN of/IN Wis/NNP ./.
Gregg,Director/NNP -/: Trace/NN R/NNP D/NNP Center/NNP
Gregg,
Gregg,FAX/NN
Gregg,For/IN a/DT list/NN of/IN our/PRP$ listserves/NNS send/VBP to/TO listproc@/VB
Phill,"Chairman/NNP Kasday/NNP ,/, Mr/NNP ./. Dardailler/NNP ,/, and/CC distinguished/VBD members/NNS of/IN WAI/NNP Evaluation/NNP and/CC Repair/NNP Interest/NNP Group/NNP list:/VBD"
Phill,"Allow/VB me/PRP to/TO introduce/VB my/PRP$ self/NN ,/, Phill/NNP Jenkins/NNP ,/, IBM/NNP Special/NNP Needs/NNP Systems/NNP ,/, Austin/NNP ,/, TX/NNP"
Phill,"I/PRP am/VBP currently/RB working/VBG on/IN accessibility/NN in/IN general/JJ for/IN IBM/NNP ,/, including/VBG hardware/NN ,/, software/NN ,/, and/CC especially/RB Web/NNP and/CC Java/NNP ./."
Phill,"I/PRP have/VBP been/VBN accused/VBN of/IN and/CC called/VBD things/NNS ,/,"
Phill,2.Web/CD site/NN content/NN owner/NN -/:
Phill,"3.Web/CD site/NN author/NN ,/, administrator/NN ,/, [and/NNP Web/NNP slave]/VBD -/: and/CC other/JJ IBM/NNP sites/NNS"
Phill,"4.Tool/CD vendors/NNS -/: IBM/NNP has/VBZ many/JJ tools/NNS and/CC applications/NNS including/VBG Screen/NNP Reader/NNP ,/, Home/NNP Page/NNP Reader/NNP ,/, VisualAge/NNP ,/, Fusion/NNP ,/, Notes/NNP ,/, Domino/NNP ,/, etc/NN ./."
Phill,5.trying/VBG to/TO become/VB an/DT Expert/NNP on/IN disabilities/NNS
Phill,6.was/CD once/RB an/DT Expert/NN on/IN usability/NN
Phill,-/: I/PRP actually/RB did/VBD some/DT original/JJ usability/JJ test/NN for/IN the/DT PC/NN back/RB in/IN the/DT early/JJ
Phill,I/PRP witnessed/VBD test/NN subjects/NNS removing/VBG [tearing/VBG off]/IN the/DT off/IN the/DT 5.25/CD inch/NN floppy/JJ disks/NNS because/IN of/IN poor/JJ documentation/NN and/CC directions/NNS ./.
Phill,"7.and/CD I/PRP can/MD reach/VB out/RP to/TO obtain/VB input/NN from/IN novice/NN users/NNS ,/, non-technical/JJ web/NN site/NN content/NN owners/NNS ,/, and/CC any/DT other/JJ people/NNS who/WP might/MD not/RB normally/RB participate/VB directly/RB ./."
Phill,"Besides/IN committing/VBG to/TO a/DT 3/CD hours/NNS per/IN remaining/VBG on/IN list/NN and/CC in/IN timely/JJ manner/NN to/TO and/CC in/IN bi-weekly/JJ to/TO monthly/VB phone/NN meetings/NNS or/CC regrets/NNS to/TO I/PRP will/MD continue/VB to/TO work/VB on/IN evaluating/VBG BOBBY/NNP ,/, for/IN both/DT accessibility/NN with/IN our/PRP$ Java/NNP Screen/NNP Reader/NNP technology/NN and/CC use/NN in/IN evaluating/VBG our/PRP$ own/JJ IBM/NNP web/NN sites/NNS ./."
Phill,I/PRP am/VBP also/RB just/RB now/RB beginning/VBG to/TO understand/VB and/CC learn/VB Lotus/NNP Notes/NNP Domino/NNP -/: the/DT twistie/NN concern/NN -/: and/CC how/WRB it/PRP might/MD be/VB used/VBN to/TO repair/VB filter/JJ site/NN content/NN to/TO improve/VB accessibility/NN ./.
Phill,"Yes/UH ,/, I/PRP read/VBP the/DT"
Phill,"Regards/NNS ,/,"
Phill,Phill/NNP Jenkins/NNP
Kitch,"Hello/NNP everyone/NN ,/,"
Kitch,My/PRP$ name/NN is/VBZ Kitch/NNP Barnicle/NNP and/CC I/PRP work/VBP part/NN time/NN at/IN the/DT American/NNP Foundation/NNP for/IN the/DT Blind/NNP in/IN the/DT technology/NN access/NN program/NN ./.
Kitch,When/WRB I/PRP am/VBP not/RB at/IN AFB/NNP I/PRP live/VBP the/DT life/NN of/IN a/DT graduate/NN student/NN ./.
Kitch,"At/IN the/DT moment/NN I/PRP am/VBP in/IN the/DT process/NN of/IN collecting/VBG data/NNS for/IN my/PRP$ doctoral/JJ dissertation/NN ,/, which/WDT is/VBZ basically/RB a/DT usability/NN study/NN of/IN how/WRB users/NNS of/IN speech/JJ interact/NN with/IN GUI/NNP elements/NNS ./."
Kitch,"In/IN general/JJ ,/, I/PRP am/VBP interested/JJ in/IN adapting/VBG usability/JJ testing/VBG techniques/NNS so/IN that/DT individuals/NNS with/IN disabilities/NNS can/MD be/VB included/VBN in/IN assessments/NNS of/IN mainstream/JJ technology/NN ,/, including/VBG the/DT web/NN ./."
Kitch,"Prior/RB to/TO joining/VBG AFB/NNP in/IN the/DT fall/NN of/IN 1993/CD ,/, I/PRP was/VBD a/DT manager/NN of/IN evaluations/NNS at/IN the/DT federally/RB funded/JJ rehabilitation/NN engineering/NN center/NN on/IN the/DT evaluation/NN of/IN assistive/JJ technology/NN ./."
Kitch,"Though/IN our/PRP$ evaluations/NNS primarily/RB focused/VBN on/IN mobility/NN related/VBN devices/NNS such/JJ as/IN wheelchairs/NNS ,/, scooters/NNS and/CC bathroom/NN equipment/NN ,/, I/PRP think/VBP the/DT experience/NN will/MD prove/VB useful/JJ to/TO me/PRP in/IN this/DT endeavor/NN ./."
Kitch,I/PRP am/VBP looking/VBG forward/NN to/TO working/VBG with/IN the/DT group/NN ./.
Kitch,Kitch/VB
