speaker,pos
Simon,"Sorry/NNP ,/, the/DT page/NN was/VBD designed/VBN by/IN a/DT person/NN with/IN idea/NN on/IN usability/NN ./."
Simon,A/DT perennial/JJ portal/NN
Simon,"The/DT poll/NN is/VBZ just/RB visible/JJ without/IN scrolling/VBG down/RP ,/, underneath/IN the/DT Internet/NNP Works/NNP magazine/NN image/NN ./."
Simon,Are/NNP you/PRP viewing/VBG in/IN graphics/NNS browser/NN ?/.
Simon,Does/NNP anyone/NN need/VB better/JJR directions/NNS ?/.
Simon,
Simon,
Simon,
Simon,_____________________________________________________________________/NN
Simon,VirusChecked/VBN by/IN the/DT Incepta/NNP Group/NNP plc/VBD
Simon,_____________________________________________________________________/NN
RUST,
RUST,"So/RB far/RB ,/, the/DT poll/NN results/NNS say/VBP that/IN 47%/CD of/IN the/DT participants/NNS have/VBP no/DT idea/NN how/WRB to/TO even/RB make/VB their/PRP$ site/NN accessible/JJ ,/, or/CC what/WP it/PRP means/VBZ ./."
RUST,that/DT is/VBZ just/RB wonderful/JJ news/NN ./.
RUST,Randal/NN
Tom,
Tom,
Tom,"The/DT poll/NN did/VBD not/RB display/VB for/IN me/PRP either/RB ,/, as/IN you/PRP need/VBP scripting/VBG enabled/VBD to/TO view/VB it/PRP ./."
Tom,that/DT is/VBZ rather/RB ironic/JJ considering/VBG the/DT question/NN ./.
Tom,
Tom,Tom/NNP Gilder/NNP
Tom,
"Nissen,",Answers/NNS have/VBP gotten/VBN better/RBR ./.
"Nissen,",Web/NNP Site/NNP Accessibility/NNP
"Nissen,",Is/VBZ your/PRP$ Web/NNP site/NN accessible/JJ to/TO the/DT disabled/VBN ?/.
"Nissen,",percent/NN
"Nissen,",Yes/UH 22%/CD
"Nissen,",No/DT -/: but/CC it/PRP will/MD be/VB within/IN the/DT next/JJ 12/CD months/NNS 15%/CD
"Nissen,",No/DT -/: and/CC I/PRP cannot/VBP see/VB the/DT point/NN of/IN doing/VBG so/RB 16%/CD
"Nissen,",No/DT -/: it/PRP would/MD be/VB too/RB difficult/JJ to/TO do/VB 6%/CD
"Nissen,",Not/RB sure/JJ -/: How/WRB do/VBP I/PRP do/VB it/PRP ?/. 41%/CD
Tom,
Tom,
Tom,
Tom,
Tom,
Tom,"Wonder/NNP how/WRB many/JJ of/IN those/DT have/VBP actually/RB checked/VBN it/PRP ,/, and/CC are/VBP not/RB guessing/VBG"
Tom,"(it/NN might/MD have/VB been/VBN swayed/VBN by/IN it/PRP being/VBG posted/VBN here/RB ,/,"
Tom,
Tom,Tom/NNP Gilder/NNP
Tom,
Jim,is/VBZ there/EX any/DT way/NN to/TO find/VB out/RP how/WRB many/JJ people/NNS have/VBP voted/VBN ?/.
Jim,
Jim,
Jim,
Jim,
Jim,
Jim,
Jim,
Jim,
Jim,
Jim,
Andrew,
Andrew,Somebody/NN on/IN the/DT list/NN emailed/VBD the/DT website/NN yesterday/NN to/TO find/VB out/RP ./.
Andrew,"Maybe/RB if/IN the/DT site/NN responds/NNS ,/, he/PRP shall/MD forward/VB the/DT answer/NN to/TO the/DT list/NN ./."
Andrew,"Regards/NNS ,/,"
Andrew,Andy/NNP
Simon,And/CC that/DT person/NN is/VBZ still/RB waiting/VBG to/TO hear/VB from/IN the/DT Webmaster/NNP ./.
Simon,I/PRP would/MD also/RB like/VB to/TO apologise/VB for/IN not/RB posting/VBG the/DT final/JJ results/NNS but/CC Internet/NNP problems/NNS prevented/VBD me/PRP from/IN accessing/VBG the/DT
Simon,that/DT was/VBD my/PRP$ end/NN of/IN things/NNS and/CC not/RB the/DT site/NN that/WDT was/VBD having/VBG problems/NNS ./.
Simon,I/PRP will/MD email/VB again/RB today/NN and/CC see/VB if/IN I/PRP can/MD get/VB an/DT answer/NN for/IN the/DT list/NN ./.
Simon,"Further/JJ apologies/NNS for/IN those/DT who/WP could/MD not/RB access/NN the/DT poll/NN ,/, but/CC I/PRP think/VBP that/IN this/DT is/VBZ often/RB typical/JJ of/IN sites/NNS that/IN run/VBP articles/NNS or/CC polls/NNS on/IN accessibility/NN ,/, and/CC a/DT complaint/NN has/VBZ been/VBN logged/VBN with/IN the/DT site/NN ./."
Simon,Kind/NNP regards/NNS
Simon,Simon/NN
Simon,
Simon,
Simon,
Simon,
Simon,
Simon,_____________________________________________________________________/NN
Simon,VirusChecked/VBN by/IN the/DT Incepta/NNP Group/NNP plc/VBD
Simon,_____________________________________________________________________/NN
