speaker,pos
S2,"Steven/NNP ,/, Kennedy/NNP ,/, Souter/NNP ,/, Ginsburg/NNP ,/, and/CC Breyer/NNP will/MD side/VB with/IN us/PRP ./."
S2,Roberts/NNS and/CC Alito/NNP will/MD follow/VB the/DT constitution/NN as/IN written/VBN ./.
S2,Scalia/NNP and/CC Thomas/NNP are/VBP a/DT lost/JJ anti/NN gay/NN cause/NN ./.
S2,That/DT is/VBZ how/WRB I/PRP know/VBP how/WRB they/PRP will/MD vote/VB ./.
S2,As/IN to/TO why/WRB DOMA/NNP has/VBZ not/RB been/VBN declared/VBN unconstitutional/JJ is/VBZ because/IN there/EX has/VBZ not/RB been/VBN a/DT case/NN in/IN the/DT courts/NNS challenging/VBG DOMA/NNP and/CC so/RB has/VBZ not/RB been/VBN taken/VBN up/RP by/IN SCOTUS/NNP ./.
S1,I/PRP shall/MD do/VB a/DT little/JJ research/NN on/IN your/PRP$ claims/NNS ./.
S1,"Regardless/RB ,/, you/PRP still/RB failed/VBD to/TO address/VB how/WRB state/NN courts/NNS may/MD use/VB the/DT choice/NN of/IN law/NN doctrine/NN so/IN that/IN the/DT FFC/NNP clause/NN does/VBZ not/RB apply/VB ,/, and/CC if/IN it/PRP were/VBD ,/, the/DT sheer/NN complication/NN of/IN applying/VBG the/DT law/NN would/MD make/VB it/PRP effectively/RB prohibitive/JJ ./."
S1,"By/IN all/DT means/NNS ,/, post/NN up/RP the/DT FFC/NNP clause/NN again/RB so/IN you/PRP can/MD avoid/VB addressing/VBG this/DT ./."
S1,:)/NN ./.
S2,I/PRP do/VBP not/RB see/VB how/WRB choice/NN of/IN law/NN doctrine/NN is/VBZ not/RB trumped/VBN by/IN the/DT full/JJ faith/NN and/CC credit/NN clause/NN in/IN cases/NNS of/IN marriage/NN contract/NN since/IN there/EX is/VBZ a/DT current/JJ tradition/NN of/IN one/CD state/NN respecting/VBG other/JJ states/NNS marriage/VBP licenses/NNS when/WRB it/PRP comes/VBZ to/TO heteros/VB ./.
