speaker,pos
S1,"Then/RB what/WP may/MD lead/VB to/TO incest/VB and/CC polygamy/VB is/VBZ the/DT fact/NN that/IN marriage/NN is/VBZ a/DT legal/JJ institution/NN ,/, is/VBZ that/IN what/WP you/PRP are/VBP saying/VBG ?/. If/IN so/RB ,/, these/DT things/NNS may/MD come/VB up/RP equally/RB as/IN a/DT result/NN of/IN straight/JJ legal/JJ marriage/NN or/CC gay/JJ legal/JJ marriage/NN or/CC interracial/JJ legal/JJ marriage/NN ,/, or/CC legal/JJ inter-faith/JJ marriage/NN or/CC legal/JJ marriage/NN with/IN legal/JJ divorce/NN ,/, etc/FW ./."
S1,It/PRP does/VBZ not/RB relate/VB specifically/RB to/TO gay/VB legal/JJ marriage/NN at/IN all/DT ./.
S1,"I/PRP was/VBD saying/VBG this/DT is/VBZ how/WRB many/JJ people/NNS attempt/VBP an/DT argument/NN against/IN gay/JJ marriage/NN ,/, by/IN attempting/VBG to/TO incite/VB fear/NN by/IN spouting/VBG off/RP a/DT parade/NN of/IN horribles/NNS that/WDT have/VBP nothing/NN to/TO do/VB with/IN the/DT issue/NN of/IN gay/JJ marriage/NN ./."
S1,What/WP if/IN straight/JJ people/NNS are/VBP married/VBN and/CC winged/VBN green/JJ monkeys/NNS come/VBP flying/VBG out/IN of/IN everyone's/NN derriere/NN in/IN the/DT future/NN ?/. What/WP will/MD you/PRP do/VB then/RB ?/. Demonstrate/NNP how/WRB gay/JJ marriage/NN specifically/RB relates/VBZ to/TO incest/VB and/CC incestuous/JJ marriage/NN and/CC polygamy/NN ./.
S1,"This/DT is/VBZ the/DT gay/NN rights/NNS forum/NN ,/, not/RB the/DT incest/JJS forum/NN ./."
S2,thats/NNS not/RB what/WP im/VBZ saying/VBG ./.
S2,what/WP may/MD lead/VB to/TO incestuous/JJ marriage/NN is/VBZ if/IN siblings/NNS or/CC related/JJ people/NNS who/WP love/VBP each/DT other/JJ and/CC want/VBP to/TO live/VB together/RB under/IN the/DT legal/JJ union/NN of/IN marriage/NN ./.
S2,and/CC what/WP may/MD lead/VB to/TO polygamous/JJ marriage/NN is/VBZ 3/CD or/CC more/JJR people/NNS who/WP love/VBP each/DT other/JJ and/CC want/VBP to/TO live/VB together/RB under/IN the/DT legal/JJ union/NN of/IN marriage/NN ./.
S2,do/VB you/PRP see/VB a/DT pattern/NN here/RB ?/. ooooh/NN ./.
S2,nice/JJ way/NN to/TO snake/VB out/IN of/IN the/DT issue/NN ./.
S2,"let/VB me/PRP refresh/VB your/PRP$ memory/NN since/IN you/PRP brought/VBD it/PRP up/RP ,/, what/WP exactly/RB does/VBZ the/DT social/JJ acceptance/NN of/IN any/DT type/NN of/IN ""/NNP taboo/NN ""/NN relationship/NN have/VBP to/TO do/VB with/IN their/PRP$ right/NN to/TO be/VB legally/RB married/VBN ?/. is/VBZ there/EX a/DT certain/JJ limit/NN of/IN ""/NNP tabooness/NN ""/NN ,/, and/CC if/IN youre/NN past/IN that/DT limit/NN then/RB no/DT marriage/NN for/IN you/PRP ?/. and/CC what/WP fear/NN are/VBP you/PRP talking/VBG about/IN ?/. I/PRP am/VBP talking/VBG about/IN people/NNS that/WDT love/VBP each/DT other/JJ and/CC want/VBP to/TO tie/VB the/DT knot/NN ./."
S2,how/WRB could/MD that/DT possibly/RB strike/NN fear/NN in/IN somebody/NN ?/. please/NN ./.
S1,"Yes/UH ,/, that/DT is/VBZ true/JJ ./."
S1,"Yes/UH ,/, that/DT is/VBZ true/JJ ./."
S1,"Are/NNP you/PRP saying/VBG love/VB is/VBZ the/DT pattern/NN ?/. Well/UH ,/, love/VB applies/NNS to/TO straight/VB marriages/NNS as/RB well/RB as/IN gay/NN marriages/NNS ./."
S1,Love/NNP is/VBZ not/RB exclusive/JJ to/TO gay/VB marriages/NNS ./.
S1,"If/IN that/DT is/VBZ the/DT connection/NN ,/, we/PRP can/MD just/RB as/IN easily/RB say/VB straight/JJ marriage/NN will/MD lead/VB to/TO incestuous/JJ marriage/NN and/CC polygamy/NN ./."
S1,You/PRP are/VBP saying/VBG love/NN will/MD cause/VB a/DT slippery/NN slope/NN ./.
S1,it/PRP is/VBZ still/RB fallacious/JJ ./.
S1,"The/DT issue/NN I/PRP brought/VBD up/RP was/VBD why/WRB this/DT fallacy/NN is/VBZ often/RB used/VBN ,/, that/WDT is/VBZ to/TO create/VB fear/NN ,/, because/IN incest/NN and/CC polygamy/NN are/VBP indeed/RB considered/VBN so/RB taboo/JJ ./."
S1,"The/DT issue/NN is/VBZ not/RB the/DT tabooness/NN of/IN anything/NN and/CC everything/NN ,/, but/CC how/WRB it/PRP is/VBZ being/VBG used/VBN to/TO distract/VB from/IN the/DT issue/NN of/IN same-sex/JJ marriage/NN ,/, when/WRB there/EX is/VBZ not/RB a/DT logical/JJ ,/, rational/JJ argument/NN against/IN same-sex/JJ marriage/NN ./."
S1,it/PRP is/VBZ an/DT indication/NN of/IN desperation/NN on/IN the/DT part/NN of/IN some/DT of/IN those/DT who/WP are/VBP against/IN same-sex/JJ marriage/NN ./.
S1,"I/PRP have/VBP no/DT reason/NN to/TO discuss/VB the/DT level/NN of/IN acceptability/NN or/CC lack/NN thereof/NN of/IN every/DT single/JJ thing/NN ,/, before/IN I/PRP accept/VBP one/CD thing/NN that/WDT is/VBZ different/JJ from/IN all/PDT those/DT other/JJ things/NNS ./."
S1,"I/PRP can/MD deal/VB with/IN that/DT one/CD thing/NN on/IN all/DT of/IN its/PRP$ own/JJ merits/NNS and/CC shortfalls/NNS ,/, without/IN being/VBG drawn/VBN into/IN a/DT false/JJ dilemma/NN ,/, either/CC accept/VB everything/NN or/CC else/RB do/VBP not/RB accept/VB one/CD thing/NN ,/, as/IN if/IN those/DT are/VBP the/DT only/JJ two/CD choices/NNS ,/, fallacy/NN ./."
