speaker,pos
S2,This/DT kind/NN of/IN morality/NN is/VBZ based/VBN on/IN nothing/NN but/CC ignorance/NN (/( which/WDT you/PRP admit/VBP )/) and/CC prejudice/NN ./.
S2,"What/WP kind/NN of/IN a/DT basis/NN is/VBZ that/IN for/IN a/DT so-called/JJ moral/JJ code/NN ?/. So/RB what/WP if/IN it/PRP involves/VBZ behaviour/NNS ?/. Gay/NNP people/NNS have/VBP sex/NN ,/, develop/VB relationships/NNS ,/, and/CC bond/NN ,/, just/RB like/IN everyone/NN else/RB ,/, but/CC in/IN a/DT way/NN that/WDT reflects/VBZ their/PRP$ gay/JJ sexuality/NN ./."
S2,This/DT does/VBZ not/RB mean/VB people/NNS could/MD not/RB be/VB prejudiced/VBN about/IN the/DT way/NN gay/JJ people/NNS live/VBP ./.
S2,"People/NNS were/VBD ,/, and/CC are/VBP so/RB prejudiced/JJ ./."
S1,"A/DT better/JJR reverse/NN analogy/NN would/MD have/VB been/VBN to/TO say/VB ""/NNP So/NNP then/RB conversly/RB I/PRP have/VBP the/DT right/NN to/TO advocate/VB that/DT heterosexual/JJ relations/NNS are/VBP morally/RB wrong/JJ ""/NN ./."
S1,"Not/RB heterosexuality/NN ,/, since/IN it/PRP is/VBZ not/RB homosexuality/NN (/( as/IN it/PRP is/VBZ a/DT state/NN of/IN being/VBG )/) that/IN religious/JJ people/NNS have/VBP a/DT problem/NN with/IN ./."
S1,"Heck/NNP ,/, they/PRP often/RB do/VBP not/RB even/RB recognize/VB it/PRP ./."
S1,"With/IN that/DT caveat/NN ,/, yes/UH you/PRP are/VBP certainly/RB free/JJ to/TO advocate/VB whatever/WDT you/PRP want/VBP to/TO be/VB morally/RB wrong/JJ ./."
S1,"(/( And/CC unlike/IN the/DT way/NN some/DT in/IN your/PRP$ movement/NN do/VBP ,/, I/PRP will/MD not/RB call/VB you/PRP a/DT ""/JJ bigot/NN ""/NN for/IN doing/VBG so!/NN )/) It/PRP may/MD have/VB been/VBN based/VBN on/IN ""/JJ ignorance/NN ""/NN ,/, but/CC I/PRP reject/VBP the/DT notion/NN it/PRP was/VBD based/VBN on/IN prejudice/NN (/( and/CC therefore/RB I/PRP tend/VBP to/TO agree/VB with/IN the/DT 6/CD -/: 0/CD view/NN of/IN the/DT justices/NNS here/RB )/) ./."
S1,The/DT 1909/CD society/NN had/VBD too/RB little/JJ understanding/NN of/IN gay/JJ people/NNS to/TO be/VB prejudiced/VBN over/IN in/IN the/DT first/JJ place/NN ./.
S1,"Remember/NNP ,/, homosexuality/NN was/VBD not/RB understood/JJ as/IN a/DT state/NN of/IN being/VBG at/IN that/DT time/NN ./."
S1,The/DT term/NN itself/PRP had/VBD not/RB been/VBN around/IN long/RB and/CC was/VBD not/RB known/VBN to/TO most/JJS people/NNS ./.
S1,"And/CC even/RB to/TO those/DT it/PRP was/VBD known/VBN to/TO ,/, it/PRP was/VBD not/RB known/VBN as/IN a/DT state/NN of/IN being/VBG ./."
S1,And/CC there/EX certainly/RB was/VBD no/DT social/JJ identity/NN among/IN gay/JJ people/NNS as/IN a/DT group/NN --/: how/WRB could/MD prejudice/VB have/VB existed/VBN if/IN there/EX was/VBD nothing/NN (/( from/IN their/PRP$ perspective/NN )/) to/TO be/VB prejudiced/VBN toward/IN ?/. ./.
S2,Right/RB ./.
S2,"Provided/NNP gays/NNS do/VBP not/RB live/VB gay/NN ,/, but/CC live/JJ straight/NN ,/, gays/NNS can/MD be/VB as/RB gay/JJ as/IN they/PRP want/VBP ./."
S2,"As/RB long/RB as/IN gays/NNS do/VBP not/RB outwardly/RB show/VBP what/WP makes/VBZ them/PRP different/JJ from/IN straights/NNS ,/, gays/NNS can/MD be/VB as/RB gay/JJ as/IN they/PRP want/VBP ./."
S2,it/PRP is/VBZ bs/JJ ./.
S2,"Also/RB some/DT may/MD not/RB recognize/VB the/DT existence/NN of/IN gay/JJ people/NNS or/CC their/PRP$ gay/NN lives/NNS ,/, but/CC that/DT is/VBZ putting/VBG one's/JJ head/NN in/IN the/DT sand/NN ./."
S2,Nonsense/NN ./.
S2,"People/NNS would/MD widely/RB and/CC hatefully/RB use/VB the/DT term/NN ""/NNP sodomite/RB ""/VBZ to/TO refer/VB to/TO gays/VB ./."
S2,"Before/IN that/DT the/DT term/NN was/VBD ""/VBN molly/RB ""/JJ ./."
S2,Clearly/RB there/EX was/VBD an/DT identity/NN they/PRP were/VBD prejudiced/VBN towards/NNS ./.
S2,"They/PRP were/VBD rounding/VBG up/RP gays/NNS in/IN areas/NNS they/PRP were/VBD known/VBN to/TO attend/VB ,/, and/CC putting/VBG them/PRP in/IN prison/NN ./."
S2,Read/VBN up/RP on/IN the/DT trial/NN of/IN Oscar/NNP Wilde/NNP ./.
S2,"Gays/NNS may/MD have/VB been/VBN forced/VBN underground/JJ ,/, to/TO a/DT greater/JJR extent/NN ,/, but/CC that/IN does/VBZ not/RB mean/VB they/PRP were/VBD not/RB thought/VBN of/IN ./."
S2,Gays/NNS were/VBD just/RB not/RB thought/VBN of/IN in/IN a/DT nice/JJ way/NN ./.
S2,"Gays/NNS were/VBD purposely/RB kept/VBN out/IN of/IN everything/NN in/IN society/NN ,/, when/WRB society/NN did/VBD not/RB really/RB think/VB of/IN gays/NNS as/IN human/JJ too/RB ./."
S2,That/DT is/VBZ not/RB prejudice/RB ?/. ./.
